TimeStamp;tradeDate;settlementDate;TraderID;TradeID;Action;Product;NotionalAmount;Counterparty;PriceOrRate;Status;Latency(ms);is_anomaly
16/06/2024 07:00;17/06/2024 01:00;18/06/2024 01:00;TRADER_37;T_337;SELL;Bond;867426.5835;Bank D;0.983144388;Pending;82.85370446;0
07/11/2024 20:00;08/11/2024 02:00;01/12/2024 02:00;TRADER_32;T_338;SELL;Swap;997218.7788;Bank A;0.817178661;Pending;79.21190071;0
03/07/2024 08:00;04/07/2024 00:00;09/07/2024 00:00;TRADER_23;T_339;BUY;Swap;746391.4281;Bank B;1.176362972;Cancelled;111.4366352;0
20/05/2023 07:00;21/05/2023 01:00;10/06/2023 01:00;TRADER_159;T_340;SELL;Futures;1078001.906;Bank A;0.834371947;Cancelled;72.88962732;0
16/07/2024 12:00;16/07/2024 19:00;08/08/2024 19:00;TRADER_41;T_341;BUY;FXSpot;752167.4124;Bank E;1.561959273;Cancelled;130.0733907;0
07/02/2024 14:00;08/02/2024 03:00;22/02/2024 03:00;TRADER_122;T_342;SELL;Options;930295.4892;Bank C;1.073197897;Confirmed;110.8885968;0
07/12/2024 20:00;07/12/2024 22:00;20/12/2024 22:00;TRADER_37;T_343;SELL;Options;1560264.982;Bank A;1.079933489;Cancelled;110.72497;0
22/09/2024 05:00;22/09/2024 12:00;16/10/2024 12:00;TRADER_127;T_344;BUY;Swap;1214141.602;Bank D;1.714702827;Pending;76.23557073;0
05/12/2023 18:00;06/12/2023 10:00;27/12/2023 10:00;TRADER_18;T_345;SELL;Options;1534608.753;Bank D;1.142693017;Pending;137.1000285;0
11/03/2023 23:00;12/03/2023 02:00;06/04/2023 02:00;TRADER_111;T_346;BUY;Futures;1161324.899;Bank A;1.141371144;Confirmed;104.500683;0
27/05/2023 02:00;27/05/2023 03:00;01/06/2023 03:00;TRADER_132;T_347;SELL;Futures;148973.0061;Bank D;0.974234673;Pending;94.33312413;0
07/07/2024 12:00;08/07/2024 11:00;12/07/2024 11:00;TRADER_190;T_348;BUY;Swap;1246550.303;Bank E;1.438545398;Confirmed;104.6460197;0
30/10/2023 05:00;30/10/2023 19:00;20/11/2023 19:00;TRADER_125;T_349;BUY;Options;738392.9257;Bank C;1.426962917;Pending;84.56516079;0
29/01/2024 03:00;29/01/2024 10:00;19/02/2024 10:00;TRADER_73;T_350;BUY;Bond;853809.5994;Bank E;0.995459268;Pending;95.5521754;0
16/04/2024 06:00;16/04/2024 10:00;21/04/2024 10:00;TRADER_133;T_351;BUY;Swap;1045311.151;Bank C;1.073720682;Cancelled;125.8620859;0
08/07/2024 00:00;08/07/2024 02:00;05/08/2024 02:00;TRADER_163;T_352;BUY;FXSpot;1547853.948;Bank C;1.288927539;Cancelled;41.71886355;0
05/07/2024 21:00;06/07/2024 06:00;09/07/2024 06:00;TRADER_86;T_353;BUY;Options;1622591.943;Bank A;1.562120947;Cancelled;113.7660189;0
09/04/2024 15:00;10/04/2024 08:00;08/05/2024 08:00;TRADER_37;T_354;BUY;Bond;958724.2118;Bank D;0.974315431;Pending;92.97927354;0
11/03/2024 17:00;12/03/2024 03:00;03/04/2024 03:00;TRADER_70;T_355;SELL;Options;814365.1753;Bank C;1.209620098;Confirmed;136.0510839;0
14/04/2023 07:00;14/04/2023 13:00;27/04/2023 13:00;TRADER_164;T_356;BUY;Options;492078.6371;Bank A;1.166701979;Pending;87.61104625;0
05/07/2023 12:00;05/07/2023 18:00;03/08/2023 18:00;TRADER_95;T_357;BUY;Swap;1322028.416;Bank A;1.21738631;Pending;99.93849687;0
03/09/2023 01:00;03/09/2023 05:00;19/09/2023 05:00;TRADER_38;T_358;SELL;FXSpot;802724.5063;Bank C;1.166746518;Pending;90.60265729;0
09/08/2024 05:00;10/08/2024 01:00;25/08/2024 01:00;TRADER_169;T_359;BUY;FXSpot;1127273.946;Bank A;1.261323467;Cancelled;113.2404106;0
29/04/2023 17:00;30/04/2023 14:00;11/05/2023 14:00;TRADER_94;T_360;SELL;Bond;1187353.664;Bank C;1.282238533;Pending;147.5914721;0
04/11/2023 22:00;05/11/2023 03:00;03/12/2023 03:00;TRADER_26;T_361;BUY;Options;772512.8052;Bank B;1.86836169;Confirmed;81.07341429;0
11/05/2024 18:00;12/05/2024 00:00;16/05/2024 00:00;TRADER_139;T_362;SELL;Futures;806482.8228;Bank B;1.427380012;Cancelled;112.2608605;0
14/04/2023 17:00;15/04/2023 13:00;19/04/2023 13:00;TRADER_185;T_363;SELL;Futures;516467.4314;Bank D;1.404028563;Pending;45.93662649;0
14/02/2024 07:00;15/02/2024 03:00;20/02/2024 03:00;TRADER_150;T_364;SELL;FXSpot;958169.3519;Bank E;1.12678597;Cancelled;106.338309;0
19/01/2024 15:00;20/01/2024 01:00;21/01/2024 01:00;TRADER_102;T_365;BUY;Futures;1097766.135;Bank E;1.669824162;Confirmed;113.4694632;0
02/02/2024 12:00;03/02/2024 06:00;03/03/2024 06:00;TRADER_66;T_366;BUY;FXSpot;1256883.38;Bank A;1.767854255;Cancelled;74.02148452;0
12/11/2024 20:00;12/11/2024 23:00;06/12/2024 23:00;TRADER_14;T_367;SELL;Swap;1139949.766;Bank A;1.389333492;Confirmed;149.4383038;0
12/07/2023 03:00;12/07/2023 20:00;14/07/2023 20:00;TRADER_44;T_368;BUY;Bond;898865.5494;Bank B;1.475931285;Cancelled;116.7205762;0
02/09/2023 22:00;02/09/2023 23:00;29/09/2023 23:00;TRADER_25;T_369;SELL;FXSpot;569685.1591;Bank E;1.334053391;Confirmed;95.07993989;0
12/11/2024 03:00;12/11/2024 03:00;22/11/2024 03:00;TRADER_23;T_370;BUY;FXSpot;1031233.699;Bank A;0.982771255;Confirmed;190.2766246;0
05/02/2023 11:00;05/02/2023 11:00;20/02/2023 11:00;TRADER_71;T_371;SELL;FXSpot;267885.7997;Bank E;1.282835626;Pending;128.325932;0
12/10/2023 17:00;13/10/2023 03:00;06/11/2023 03:00;TRADER_144;T_372;SELL;Swap;1495677.116;Bank D;1.166625956;Pending;72.97157126;0
12/05/2024 10:00;12/05/2024 16:00;22/05/2024 16:00;TRADER_124;T_373;BUY;Swap;733006.1572;Bank D;0.834020893;Pending;69.803229;0
12/04/2023 03:00;12/04/2023 18:00;18/04/2023 18:00;TRADER_177;T_374;SELL;FXSpot;1060946.862;Bank A;1.458135991;Pending;120.1617656;0
16/06/2023 16:00;16/06/2023 19:00;03/07/2023 19:00;TRADER_189;T_375;SELL;Futures;1561390.869;Bank C;0.815852003;Cancelled;122.6746697;0
30/07/2023 12:00;31/07/2023 00:00;27/08/2023 00:00;TRADER_174;T_376;BUY;Swap;1135719.317;Bank D;1.11582843;Pending;65.05950977;0
25/04/2023 02:00;25/04/2023 15:00;01/05/2023 15:00;TRADER_175;T_377;SELL;FXSpot;1023369.972;Bank A;1.319331647;Pending;146.7651713;0
13/08/2023 11:00;14/08/2023 06:00;25/08/2023 06:00;TRADER_72;T_378;SELL;Options;906808.9862;Bank E;1.201766499;Pending;60.06149533;0
30/11/2023 10:00;01/12/2023 01:00;27/12/2023 01:00;TRADER_196;T_379;SELL;Bond;1104884.177;Bank B;0.786245272;Confirmed;144.8185075;0
19/08/2023 16:00;20/08/2023 00:00;05/09/2023 00:00;TRADER_166;T_380;SELL;Bond;1195738.149;Bank D;1.102164244;Pending;103.3115698;0
15/07/2024 15:00;15/07/2024 23:00;27/07/2024 23:00;TRADER_177;T_381;BUY;Bond;1355218.924;Bank A;1.029375667;Confirmed;167.3694785;0
13/06/2023 01:00;13/06/2023 07:00;15/06/2023 07:00;TRADER_166;T_382;SELL;Futures;318701.3852;Bank A;1.35359769;Confirmed;66.0786466;0
28/12/2024 02:00;28/12/2024 08:00;29/12/2024 08:00;TRADER_2;T_383;BUY;Futures;869031.1029;Bank A;1.304638266;Pending;94.72610615;0
19/03/2024 04:00;19/03/2024 14:00;13/04/2024 14:00;TRADER_180;T_384;BUY;FXSpot;1176044.228;Bank B;0.948278014;Pending;79.0276392;0
27/08/2023 14:00;28/08/2023 12:00;24/09/2023 12:00;TRADER_44;T_385;BUY;Futures;756241.4191;Bank C;1.103671422;Pending;85.19342059;0
21/05/2023 13:00;21/05/2023 19:00;01/06/2023 19:00;TRADER_196;T_386;SELL;Futures;1000292.245;Bank A;0.959953112;Confirmed;136.3623043;0
21/05/2024 17:00;22/05/2024 11:00;15/06/2024 11:00;TRADER_145;T_387;SELL;Futures;624746.9491;Bank A;1.233497303;Pending;84.04412974;0
28/03/2023 18:00;29/03/2023 00:00;15/04/2023 00:00;TRADER_134;T_388;BUY;FXSpot;1176925.401;Bank B;1.485268394;Cancelled;125.1779736;0
09/11/2024 09:00;10/11/2024 00:00;08/12/2024 00:00;TRADER_87;T_389;BUY;Futures;1332146.648;Bank B;0.847528474;Confirmed;122.5086142;0
29/09/2024 17:00;30/09/2024 13:00;07/10/2024 13:00;TRADER_139;T_390;SELL;Swap;1067585.195;Bank D;1.430069984;Pending;132.8998877;0
14/02/2024 01:00;14/02/2024 16:00;23/02/2024 16:00;TRADER_109;T_391;BUY;FXSpot;1336483.337;Bank A;0.871442999;Pending;80.62592258;0
14/04/2024 05:00;14/04/2024 19:00;30/04/2024 19:00;TRADER_137;T_392;BUY;Options;1334113.454;Bank E;0.894688392;Pending;110.4622583;0
18/01/2023 09:00;18/01/2023 10:00;01/02/2023 10:00;TRADER_114;T_393;SELL;Swap;415481.1369;Bank E;1.653700611;Confirmed;119.9276216;0
03/01/2024 00:00;03/01/2024 06:00;26/01/2024 06:00;TRADER_31;T_394;BUY;Bond;1047879.818;Bank E;1.407173056;Cancelled;88.46056463;0
17/05/2023 03:00;17/05/2023 17:00;10/06/2023 17:00;TRADER_197;T_395;BUY;FXSpot;927232.4612;Bank A;1.335809151;Cancelled;143.1556777;0
18/12/2024 01:00;18/12/2024 01:00;27/12/2024 01:00;TRADER_57;T_396;SELL;Options;953045.4658;Bank D;1.141240571;Cancelled;86.41269218;0
28/08/2023 09:00;29/08/2023 05:00;18/09/2023 05:00;TRADER_94;T_397;SELL;Swap;1708626.857;Bank E;1.520808335;Cancelled;91.03413282;0
17/04/2024 10:00;17/04/2024 16:00;12/05/2024 16:00;TRADER_173;T_398;BUY;FXSpot;757133.9222;Bank B;0.760198477;Cancelled;74.72292846;0
18/01/2023 04:00;18/01/2023 19:00;23/01/2023 19:00;TRADER_78;T_399;BUY;Futures;941101.4944;Bank B;1.120049229;Cancelled;121.4575524;0
11/11/2023 07:00;11/11/2023 19:00;21/11/2023 19:00;TRADER_4;T_400;BUY;Swap;892650.392;Bank A;1.384066665;Cancelled;94.82539691;0
13/11/2023 03:00;14/11/2023 01:00;30/11/2023 01:00;TRADER_154;T_401;SELL;Futures;1197352.422;Bank A;1.40201045;Confirmed;103.4125584;0
31/01/2023 08:00;31/01/2023 12:00;28/02/2023 12:00;TRADER_177;T_402;SELL;FXSpot;840382.9261;Bank B;1.130307261;Confirmed;117.5094953;0
30/04/2024 17:00;30/04/2024 23:00;24/05/2024 23:00;TRADER_83;T_403;BUY;Options;1078455.525;Bank C;1.422895122;Pending;115.1675501;0
07/09/2023 12:00;07/09/2023 19:00;16/09/2023 19:00;UNKNOWN;T_404;SELL;FXSpot;571111.272;Bank D;1.106387651;Confirmed;52.16181141;1
04/05/2023 15:00;05/05/2023 01:00;14/05/2023 01:00;TRADER_44;T_405;BUY;Bond;1126532.775;Bank C;0.856412386;Pending;83.59781618;0
28/08/2024 07:00;28/08/2024 16:00;06/09/2024 16:00;TRADER_137;T_406;SELL;Swap;923573.2347;Bank E;1.321706663;Pending;133.0542662;0
30/10/2024 16:00;31/10/2024 06:00;14/11/2024 06:00;TRADER_31;T_407;SELL;Bond;607584.7165;Bank B;1.065307215;Pending;87.96153071;0
30/12/2024 10:00;30/12/2024 22:00;12/01/2025 22:00;TRADER_162;T_408;BUY;Swap;847003.6423;Bank E;1.046262706;Confirmed;95.92225505;0
31/07/2023 09:00;01/08/2023 05:00;27/08/2023 05:00;TRADER_200;T_409;SELL;Futures;1102255.443;Bank B;1.483750453;Cancelled;108.245504;0
01/08/2023 16:00;02/08/2023 13:00;18/08/2023 13:00;TRADER_116;T_410;BUY;Bond;786703.3636;Bank D;1.310890326;Confirmed;94.96969692;0
31/03/2023 07:00;31/03/2023 13:00;24/04/2023 13:00;TRADER_106;T_411;SELL;Bond;1315346.711;Bank E;0.798214044;Pending;77.07598566;0
03/11/2023 13:00;04/11/2023 11:00;13/11/2023 11:00;TRADER_81;T_412;BUY;FXSpot;1076544.338;Bank A;1.140833609;Confirmed;104.6210083;0
16/05/2024 19:00;17/05/2024 15:00;03/06/2024 15:00;TRADER_177;T_413;SELL;FXSpot;933024.4665;Bank D;1.012648495;Confirmed;126.4810982;0
24/05/2023 08:00;24/05/2023 09:00;11/06/2023 09:00;TRADER_197;T_414;BUY;Options;1428725.185;Bank B;1.800182508;Pending;56.39776198;0
24/08/2023 04:00;24/08/2023 09:00;22/09/2023 09:00;TRADER_110;T_415;SELL;Options;968769.3924;Bank B;1.506376623;Confirmed;106.1603132;0
14/03/2024 06:00;14/03/2024 18:00;18/03/2024 18:00;TRADER_7;T_416;BUY;Bond;945023.0948;Bank E;1.48357848;Cancelled;131.9166351;0
29/08/2024 08:00;30/08/2024 04:00;16/09/2024 04:00;TRADER_125;T_417;SELL;Bond;1066731.828;Bank D;1.941956268;Pending;95.46185927;0
02/05/2023 10:00;02/05/2023 15:00;24/05/2023 15:00;TRADER_61;T_418;SELL;Options;1083566.791;Bank E;1.189960986;Confirmed;72.1253967;0
20/07/2024 00:00;20/07/2024 11:00;21/07/2024 11:00;TRADER_103;T_419;SELL;Bond;1049003.189;Bank B;1.794369951;Cancelled;64.56764473;0
21/05/2024 00:00;21/05/2024 11:00;24/05/2024 11:00;TRADER_116;T_420;BUY;FXSpot;1088700.376;Bank D;1.355857654;Confirmed;37.38616525;0
22/08/2024 21:00;23/08/2024 11:00;14/09/2024 11:00;TRADER_138;T_421;BUY;Futures;1166834.826;Bank D;1.704380702;Pending;90.03222696;0
02/01/2024 03:00;02/01/2024 14:00;07/01/2024 14:00;TRADER_177;T_422;BUY;Bond;1029454.947;Bank B;1.594377887;Pending;98.25846823;0
14/08/2024 07:00;14/08/2024 09:00;15/08/2024 09:00;TRADER_6;T_423;SELL;Swap;827898.8385;Bank A;1.326682509;Pending;87.58659498;0
31/01/2023 08:00;31/01/2023 08:00;12/02/2023 08:00;TRADER_59;T_424;SELL;Bond;1173381.636;Bank D;1.296953164;Confirmed;63.18051033;0
30/01/2023 02:00;30/01/2023 13:00;10/02/2023 13:00;TRADER_191;T_425;SELL;Futures;1231578.881;Bank B;1.653714457;Pending;83.75412663;0
27/10/2023 10:00;27/10/2023 19:00;09/11/2023 19:00;TRADER_34;T_426;SELL;Bond;499950.499;Bank A;1.213460902;Confirmed;83.6347234;0
27/08/2024 16:00;27/08/2024 16:00;23/09/2024 16:00;TRADER_66;T_427;SELL;Bond;765554.9544;Bank C;1.473239254;Cancelled;22.17586403;0
03/08/2024 03:00;03/08/2024 12:00;26/08/2024 12:00;TRADER_183;T_428;BUY;FXSpot;914949.3109;Bank C;1.477765342;Cancelled;117.4203595;0
30/11/2024 03:00;30/11/2024 22:00;09/12/2024 22:00;TRADER_172;T_429;SELL;Options;333274.4334;Bank B;1.124861856;Cancelled;85.08390014;0
05/11/2023 08:00;05/11/2023 19:00;13/11/2023 19:00;TRADER_186;T_430;BUY;Options;866942.9099;Bank D;1.678838646;Cancelled;98.00364244;0
23/06/2023 19:00;24/06/2023 09:00;21/07/2023 09:00;TRADER_155;T_431;BUY;FXSpot;1315708.213;Bank A;1.060061969;Confirmed;152.6046259;0
01/07/2023 16:00;01/07/2023 23:00;29/07/2023 23:00;TRADER_23;T_432;BUY;Bond;1176231.225;Bank C;1.084935891;Cancelled;139.7363047;0
15/04/2023 06:00;15/04/2023 11:00;25/04/2023 11:00;TRADER_57;T_433;SELL;Bond;1517111.891;Bank D;0.900277469;Pending;75.5702037;0
13/12/2024 13:00;14/12/2024 04:00;05/01/2025 04:00;TRADER_177;T_434;SELL;FXSpot;952819.1012;Bank D;1.783952028;Cancelled;119.4726997;0
17/08/2023 14:00;17/08/2023 21:00;07/09/2023 21:00;TRADER_6;T_435;BUY;FXSpot;397982.8584;Bank E;0.575245092;Confirmed;133.968709;0
14/12/2023 07:00;15/12/2023 06:00;06/01/2024 06:00;TRADER_153;T_436;BUY;Futures;521038.2241;Bank A;1.064431733;Confirmed;111.0806374;0
07/07/2023 03:00;07/07/2023 04:00;12/07/2023 04:00;TRADER_120;T_437;SELL;Bond;824949.4106;Bank A;1.349291615;Cancelled;100.2380184;0
08/04/2024 18:00;08/04/2024 20:00;20/04/2024 20:00;TRADER_75;T_438;BUY;Bond;857821.7402;Bank A;1.309610739;Cancelled;121.6596804;0
15/11/2023 19:00;15/11/2023 20:00;18/11/2023 20:00;TRADER_147;T_439;BUY;Swap;673879.6463;Bank B;1.162287541;Pending;116.7207919;0
18/02/2023 15:00;18/02/2023 18:00;25/02/2023 18:00;TRADER_66;T_440;SELL;FXSpot;930159.5598;Bank E;1.401935024;Pending;103.4045988;0
14/02/2023 06:00;14/02/2023 22:00;12/03/2023 22:00;TRADER_157;T_441;BUY;Bond;795271.3895;Bank A;1.084118664;Confirmed;113.5775336;0
10/04/2024 14:00;11/04/2024 09:00;28/04/2024 09:00;TRADER_137;T_442;BUY;Futures;1510138.3;Bank C;1.176426813;Cancelled;98.69344308;0
17/07/2023 01:00;17/07/2023 19:00;13/08/2023 19:00;TRADER_164;T_443;SELL;Futures;1137007.643;Bank C;1.247807671;Pending;101.1220088;0
25/01/2024 12:00;26/01/2024 07:00;24/02/2024 07:00;TRADER_179;T_444;BUY;Futures;1026909.233;Bank C;0.730398441;Pending;78.96966344;0
11/08/2023 06:00;12/08/2023 00:00;25/08/2023 00:00;TRADER_177;T_445;BUY;Futures;827952.7995;Bank A;0.862341609;Pending;80.15423614;0
07/01/2024 20:00;08/01/2024 00:00;24/01/2024 00:00;TRADER_199;T_446;SELL;Swap;649556.7884;Bank C;1.627312256;Confirmed;119.4997311;0
30/06/2023 10:00;30/06/2023 13:00;07/07/2023 13:00;TRADER_168;T_447;BUY;Futures;789227.789;Bank B;0.90276388;Pending;52.42496043;0
11/10/2023 09:00;11/10/2023 19:00;09/11/2023 19:00;TRADER_188;T_448;SELL;Futures;950462.2973;Bank E;1.714044062;Confirmed;106.3888147;0
21/07/2023 22:00;22/07/2023 06:00;04/08/2023 06:00;TRADER_145;T_449;BUY;Futures;1014194.127;Bank D;1.01562746;Pending;101.1230815;0
08/10/2023 11:00;09/10/2023 07:00;01/11/2023 07:00;TRADER_13;T_450;BUY;FXSpot;824783.1866;Bank B;1.534871383;Cancelled;133.2370244;0
02/10/2024 08:00;02/10/2024 12:00;20/10/2024 12:00;TRADER_134;T_451;SELL;Bond;569118.2183;Bank D;1.314199045;Cancelled;91.40357058;0
23/12/2024 09:00;23/12/2024 10:00;28/12/2024 10:00;TRADER_198;T_452;BUY;Swap;907358.2626;Bank C;0.587953912;Confirmed;73.18538545;0
16/04/2023 19:00;17/04/2023 14:00;05/05/2023 14:00;TRADER_6;T_453;SELL;Swap;778886.3368;Bank D;0.967755909;Cancelled;114.6800331;0
22/10/2023 00:00;22/10/2023 03:00;20/11/2023 03:00;TRADER_172;T_454;BUY;Futures;958396.9752;Bank E;1.252231477;Pending;88.05404474;0
24/04/2024 20:00;25/04/2024 00:00;01/05/2024 00:00;TRADER_86;T_455;SELL;Swap;1124424.877;Bank C;1.407085013;Confirmed;83.83311734;0
23/04/2024 21:00;24/04/2024 17:00;06/05/2024 17:00;TRADER_114;T_456;BUY;Options;1390371.433;Bank C;1.439906876;Confirmed;95.9602778;0
06/03/2023 06:00;06/03/2023 18:00;15/03/2023 18:00;TRADER_3;T_457;BUY;Swap;1072146.389;Bank A;0.599071099;Confirmed;27.72357926;0
04/08/2024 20:00;04/08/2024 23:00;11/08/2024 23:00;TRADER_68;T_458;SELL;Futures;1402511.778;Bank D;1.453218312;Confirmed;99.77193594;0
21/09/2023 01:00;21/09/2023 10:00;25/09/2023 10:00;TRADER_39;T_459;SELL;Bond;773001.5318;Bank D;1.148308428;Pending;111.2967317;0
29/07/2024 07:00;29/07/2024 19:00;11/08/2024 19:00;TRADER_199;T_460;BUY;Bond;1130228.714;Bank A;1.299365028;Confirmed;74.72082331;0
04/02/2024 04:00;04/02/2024 15:00;01/03/2024 15:00;TRADER_41;T_461;SELL;Swap;1340884.572;Bank C;1.2435206;Pending;135.5883455;0
29/12/2023 03:00;29/12/2023 14:00;25/01/2024 14:00;TRADER_199;T_462;SELL;Bond;1095978.377;Bank D;1.167817163;Cancelled;136.6373023;0
09/11/2023 06:00;09/11/2023 07:00;19/11/2023 07:00;TRADER_160;T_463;BUY;FXSpot;826679.0591;Bank B;0.983507863;Cancelled;108.3176351;0
29/06/2023 16:00;30/06/2023 14:00;01/07/2023 14:00;TRADER_197;T_464;SELL;FXSpot;626211.7753;Bank D;1.144783331;Pending;110.7409093;0
25/02/2023 04:00;25/02/2023 17:00;12/03/2023 17:00;TRADER_8;T_465;BUY;Swap;669274.6843;Bank A;1.349102554;Pending;59.9196849;0
11/05/2023 21:00;12/05/2023 06:00;19/05/2023 06:00;TRADER_195;T_466;BUY;Futures;1500056.987;Bank B;1.066518764;Cancelled;25.51270913;0
17/03/2023 10:00;18/03/2023 00:00;10/04/2023 00:00;TRADER_71;T_467;BUY;Swap;1264416.501;Bank C;0.575647232;Pending;121.4430991;0
02/10/2023 12:00;02/10/2023 13:00;12/10/2023 13:00;TRADER_144;T_468;SELL;Options;899304.4153;Bank E;1.416881461;Pending;85.5220036;0
09/08/2023 21:00;10/08/2023 12:00;13/08/2023 12:00;TRADER_200;T_469;BUY;FXSpot;705715.3673;Bank A;1.813840615;Cancelled;90.87008793;0
07/10/2024 05:00;07/10/2024 11:00;26/10/2024 11:00;TRADER_25;T_470;BUY;Bond;1305386.455;Bank E;1.135055471;Pending;106.1173937;0
03/05/2024 02:00;03/05/2024 10:00;12/05/2024 10:00;TRADER_181;T_471;SELL;Futures;1546939.286;Bank A;0.813265809;Pending;73.81303787;0
17/07/2023 20:00;18/07/2023 10:00;27/07/2023 10:00;TRADER_40;T_472;SELL;Options;1106003.917;Bank D;0.826462092;Cancelled;107.7528834;0
29/01/2024 03:00;30/01/2024 02:00;14/02/2024 02:00;TRADER_132;T_473;SELL;Swap;1061064.855;Bank C;0.834105005;Cancelled;157.4272088;0
04/06/2023 13:00;04/06/2023 21:00;23/06/2023 21:00;TRADER_156;T_474;BUY;Bond;1120708.746;Bank C;1.56256889;Confirmed;71.40967365;0
30/06/2024 12:00;01/07/2024 01:00;10/07/2024 01:00;TRADER_12;T_475;SELL;Bond;611443.0234;Bank C;1.260197746;Confirmed;-100;1
04/02/2024 00:00;04/02/2024 07:00;13/02/2024 07:00;TRADER_154;T_476;BUY;Swap;623081.086;Bank A;1.172172576;Pending;71.31177511;0
27/02/2024 22:00;28/02/2024 09:00;15/03/2024 09:00;TRADER_127;T_477;SELL;FXSpot;1013291.337;Bank A;1.088025625;Cancelled;106.3361635;0
30/09/2023 02:00;30/09/2023 03:00;21/10/2023 03:00;TRADER_3;T_478;BUY;Options;867378.0234;Bank B;1.440918693;Pending;127.4084402;0
29/02/2024 12:00;29/02/2024 20:00;11/03/2024 20:00;TRADER_6;T_479;SELL;Futures;858514.3269;Bank C;1.306239214;Confirmed;143.5173775;0
03/09/2024 19:00;04/09/2024 01:00;17/09/2024 01:00;TRADER_187;T_480;SELL;FXSpot;1245855.136;Bank E;1.968048295;Cancelled;53.70917718;0
22/01/2023 00:00;22/01/2023 19:00;18/02/2023 19:00;TRADER_180;T_481;SELL;Futures;769897.8035;Bank E;1.363643222;Confirmed;125.1716396;0
20/02/2023 14:00;21/02/2023 12:00;15/03/2023 12:00;TRADER_168;T_482;BUY;Futures;1437062.162;Bank A;0.814414052;Pending;94.47995606;0
05/03/2023 19:00;06/03/2023 09:00;27/03/2023 09:00;TRADER_10;T_483;BUY;Futures;607179.3269;Bank D;1.240585521;Pending;46.90207258;0
04/02/2023 07:00;04/02/2023 07:00;12/02/2023 07:00;TRADER_1;T_484;SELL;Bond;859034.5687;Bank E;0.754835466;Pending;83.28686434;0
22/12/2024 08:00;22/12/2024 11:00;16/01/2025 11:00;TRADER_160;T_485;BUY;Swap;558535.2233;Bank A;1.591966712;Cancelled;134.9736189;0
29/07/2023 13:00;30/07/2023 04:00;01/08/2023 04:00;TRADER_83;T_486;SELL;Futures;1682855.545;Bank B;1.264238538;Confirmed;62.61503177;0
13/07/2024 12:00;13/07/2024 20:00;07/08/2024 20:00;TRADER_71;T_487;BUY;Futures;385559.9023;Bank E;1.221100229;Pending;87.65462594;0
19/11/2024 05:00;19/11/2024 16:00;27/11/2024 16:00;TRADER_154;T_488;SELL;Bond;952183.3629;Bank E;1.603371049;Pending;111.1892496;0
29/03/2023 17:00;30/03/2023 02:00;05/04/2023 02:00;TRADER_107;T_489;BUY;FXSpot;900012.0661;Bank B;1.323118933;Cancelled;96.11729805;0
01/06/2023 03:00;01/06/2023 06:00;23/06/2023 06:00;TRADER_173;T_490;SELL;Swap;647793.9056;Bank C;0.721392887;Pending;140.6039714;0
24/06/2024 12:00;25/06/2024 10:00;18/07/2024 10:00;TRADER_45;T_491;BUY;Futures;594376.7374;Bank B;1.485913373;Cancelled;59.59764821;0
19/03/2023 04:00;19/03/2023 18:00;26/03/2023 18:00;TRADER_99;T_492;SELL;Bond;671448.9761;Bank C;1.548937295;Confirmed;101.109066;0
24/07/2023 14:00;25/07/2023 07:00;18/08/2023 07:00;TRADER_99;T_493;BUY;Bond;830019.171;Bank C;0.906539381;Cancelled;142.0554666;0
03/04/2024 11:00;04/04/2024 00:00;07/04/2024 00:00;TRADER_147;T_494;SELL;FXSpot;1578336.264;Bank A;1.213965594;Confirmed;109.4301071;0
30/07/2024 19:00;30/07/2024 21:00;13/08/2024 21:00;TRADER_117;T_495;BUY;FXSpot;1588120.838;Bank A;0.512150201;Confirmed;134.7973348;0
02/05/2024 16:00;03/05/2024 15:00;23/05/2024 15:00;TRADER_141;T_496;BUY;Futures;1322426.468;Bank B;1.261847735;Confirmed;73.10767824;0
18/10/2024 17:00;19/10/2024 06:00;27/10/2024 06:00;TRADER_176;T_497;BUY;FXSpot;1010139.405;Bank E;1.310839958;Pending;110.5902701;0
15/09/2023 22:00;15/09/2023 22:00;11/10/2023 22:00;TRADER_149;T_498;SELL;Swap;1483924.324;Bank C;0.607338419;Pending;88.74112946;0
24/08/2023 05:00;24/08/2023 23:00;31/08/2023 23:00;TRADER_97;T_499;BUY;Bond;1094272.714;Bank B;2.070207973;Pending;148.1710653;0
04/02/2024 12:00;05/02/2024 11:00;01/03/2024 11:00;TRADER_130;T_500;BUY;Options;1774936.045;Bank D;1.519841963;Confirmed;114.2439203;0
07/05/2024 21:00;08/05/2024 08:00;01/06/2024 08:00;TRADER_123;T_501;BUY;FXSpot;504100.8157;Bank A;1.606415575;Confirmed;127.677814;0
02/12/2023 13:00;03/12/2023 04:00;15/12/2023 04:00;TRADER_170;T_502;BUY;Bond;974723.5101;Bank E;0.628467106;Pending;92.79296081;0
19/05/2023 18:00;20/05/2023 15:00;26/05/2023 15:00;TRADER_133;T_503;SELL;Swap;1110849.944;Bank D;1.089298139;Pending;96.95055441;0
27/12/2023 22:00;28/12/2023 06:00;14/01/2024 06:00;TRADER_123;T_504;SELL;Options;1256223.347;Bank D;1.354905265;Cancelled;87.88730356;0
24/10/2023 10:00;25/10/2023 06:00;20/11/2023 06:00;TRADER_51;T_505;BUY;Futures;415123.5487;Bank A;0.925532734;Cancelled;92.87580739;0
