TimeStamp,tradeDate,settlementDate,TraderID,TradeID,Action,Product,NotionalAmount,Counterparty,PriceOrRate,Status,Latency(ms),is_anomaly,predicted_anomaly
2023-11-21 02:00:00,2023-11-21 16:00:00,2023-11-30 16:00:00,TRADER_52,T_32133,BUY,FXSpot,407818.86382566136,Bank A,0.4416059560883666,Pending,150.19878324359615,0,1
2024-06-26 06:00:00,2024-06-27 00:00:00,2024-07-03 00:00:00,TRADER_17,T_32172,SELL,Futures,10000.0,Bank D,0.4641433237451785,Cancelled,59.0265346226552,0,1
2023-07-18 09:00:00,2023-07-19 06:00:00,2023-08-09 06:00:00,TRADER_73,T_32193,BUY,Futures,1801015.2716362225,Bank D,1.424375016300516,Confirmed,-100.0,1,1
2023-01-24 07:00:00,2023-01-24 15:00:00,2023-02-21 15:00:00,TRADER_81,T_32254,BUY,Swap,1561264.741223158,Bank A,1.6621374273559415,Pending,206.9023828820151,0,1
2023-12-16 13:00:00,2023-12-16 23:00:00,2023-12-27 23:00:00,TRADER_192,T_32295,BUY,Bond,1986428.487742978,Bank B,0.4673011577464072,Pending,92.22222893899948,0,1
2024-09-22 10:00:00,2024-09-22 23:00:00,2024-10-08 23:00:00,TRADER_131,T_32383,SELL,FXSpot,1577815.139129911,Bank B,1.7993645787778791,Pending,16.507102599925318,0,1
2024-02-28 08:00:00,2024-02-29 05:00:00,2024-03-12 05:00:00,TRADER_147,T_32538,SELL,Swap,329968.01424271846,Bank E,1.9096086322765784,Cancelled,188.8920538589455,0,1
2024-01-31 11:00:00,2024-02-01 04:00:00,2024-02-05 04:00:00,TRADER_135,T_32596,BUY,Swap,645310.9927755778,Bank C,5000.0,Confirmed,106.96943473510164,1,1
2024-05-06 04:00:00,2024-05-06 17:00:00,2024-06-01 17:00:00,TRADER_88,T_32672,SELL,Futures,1.0,Bank E,1.520599278504059,Cancelled,162.51383353833484,1,1
2023-02-16 19:00:00,2023-02-17 11:00:00,2023-03-09 11:00:00,TRADER_52,T_32710,BUY,Bond,1599891.166779314,Bank E,0.8045728107352611,Confirmed,17.462015396619364,0,1
2024-03-14 00:00:00,2024-03-14 23:00:00,2024-03-30 23:00:00,TRADER_3,T_32777,SELL,Options,550098.7781206428,Bank D,0.6169289062951612,Pending,195.71615961644025,0,1
2023-11-14 10:00:00,2023-11-15 08:00:00,2023-12-06 08:00:00,TRADER_6,T_32792,BUY,Swap,980674.3187184704,Bank A,1.9470129051774023,Confirmed,12.12896937705031,0,1
2024-12-29 18:00:00,2024-12-29 18:00:00,2025-01-16 18:00:00,TRADER_54,T_32964,SELL,Futures,1160454.550940838,Bank A,1.0573046282646947,Confirmed,-100.0,1,1
2023-12-04 03:00:00,2023-12-04 06:00:00,2023-12-08 06:00:00,TRADER_61,T_33004,SELL,Options,1829326.6388766752,Bank D,1.8456859139058364,Confirmed,70.70168329538923,0,1
2024-05-19 21:00:00,2024-05-20 09:00:00,2024-05-27 09:00:00,TRADER_80,T_33481,SELL,Options,1150458.753963884,Bank A,1.083030233799257,Pending,-100.0,1,1
2024-06-22 07:00:00,2024-06-23 01:00:00,2024-07-02 01:00:00,TRADER_136,T_33600,BUY,Swap,866501.8885851834,Bank D,1000.0,Cancelled,78.7383695654521,1,1
2023-02-02 00:00:00,2023-02-02 13:00:00,2023-02-12 13:00:00,TRADER_73,T_33672,SELL,Futures,1853404.2543981855,Bank A,1.8668433053593625,Cancelled,66.93153001400098,0,1
2023-10-29 22:00:00,2023-10-30 21:00:00,2023-11-10 21:00:00,TRADER_110,T_33760,SELL,FXSpot,1000000000.0,Bank E,1.1931087189984992,Pending,43.127930914974776,1,1
2023-09-11 01:00:00,2023-09-11 11:00:00,2023-10-03 11:00:00,TRADER_134,T_33768,BUY,FXSpot,1256710.091829531,Bank E,1000.0,Cancelled,78.05420896087327,1,1
2024-05-04 03:00:00,2024-05-04 07:00:00,2024-05-09 07:00:00,TRADER_19,T_34008,SELL,FXSpot,1046033.575346829,Bank E,1000.0,Pending,77.01996413259837,1,1
2023-08-08 04:00:00,2023-08-08 04:00:00,2023-08-12 04:00:00,TRADER_69,T_34330,BUY,Swap,1828594.9670244548,Bank E,1.2294926128442107,Pending,-100.0,1,1
2024-12-04 19:00:00,2024-12-05 08:00:00,2024-12-14 08:00:00,TRADER_31,T_34370,BUY,Swap,1166783.582210218,Bank B,1000.0,Confirmed,150.5170741003329,1,1
2024-04-18 05:00:00,2024-04-18 18:00:00,2024-05-08 18:00:00,TRADER_67,T_34374,BUY,Bond,302525.61993472744,Bank B,0.3537808093639562,Pending,71.9089363684971,0,1
2024-10-21 13:00:00,2024-10-22 08:00:00,2024-10-27 08:00:00,TRADER_136,T_34486,SELL,Swap,100000000.0,Bank A,0.5246747303080486,Confirmed,99.0238287263148,1,1
2023-09-11 14:00:00,2023-09-11 21:00:00,2023-10-06 21:00:00,TRADER_93,T_34566,SELL,Bond,1039305.5377511892,Bank B,0.3309968504508096,Pending,1.0,0,1
2023-12-23 17:00:00,2023-12-23 19:00:00,2024-01-03 19:00:00,TRADER_20,T_34632,BUY,Options,805347.0558823257,Bank D,5000.0,Cancelled,113.39996837488448,1,1
2024-09-21 08:00:00,2024-09-21 21:00:00,2024-10-17 21:00:00,TRADER_14,T_34819,SELL,Options,599472.9531928643,Bank A,0.0001,Confirmed,87.10708719821095,1,1
2024-06-29 15:00:00,2024-06-30 05:00:00,2024-07-10 05:00:00,TRADER_17,T_34906,SELL,Options,1261778.1954302108,Bank D,1.4594406196814045,Cancelled,-100.0,1,1
2023-01-05 00:00:00,2023-01-05 20:00:00,2023-01-17 20:00:00,TRADER_43,T_34937,SELL,Futures,1717269.457359088,Bank C,1.201674239234128,Pending,9.452557707208754,0,1
2024-07-19 06:00:00,2024-07-20 04:00:00,2024-07-29 04:00:00,TRADER_81,T_35041,SELL,Swap,1096394.794687342,Bank D,1.108112924045434,Confirmed,-100.0,1,1
2024-07-24 08:00:00,2024-07-24 13:00:00,2024-07-25 13:00:00,TRADER_183,T_35044,SELL,Futures,1372783.2784995865,Bank E,0.2928815063820654,Cancelled,149.3344301913904,0,1
2024-11-15 20:00:00,2024-11-16 03:00:00,2024-12-02 03:00:00,TRADER_28,T_35091,BUY,Bond,1840161.4435358143,Bank A,0.6061397056668867,Confirmed,23.18771336454444,0,1
2023-12-14 02:00:00,2023-12-14 14:00:00,2023-12-26 14:00:00,TRADER_79,T_35093,SELL,FXSpot,872058.5704602792,Bank D,1000.0,Pending,81.47876673659417,1,1
2023-06-13 00:00:00,2023-06-13 05:00:00,2023-07-03 05:00:00,TRADER_29,T_35162,BUY,Bond,119366.98282117466,Bank D,1.496110655359343,Pending,32.4482125619604,0,1
2023-06-06 18:00:00,2023-06-07 05:00:00,2023-07-06 05:00:00,TRADER_150,T_35306,SELL,Bond,502384.43277426815,Bank B,2.34305754775918,Pending,135.7996417789089,0,1
2023-12-28 14:00:00,2023-12-28 14:00:00,2023-12-30 14:00:00,TRADER_187,T_35454,BUY,Futures,100000000.0,Bank B,1.3962159971611396,Pending,85.46283214747102,1,1
2024-10-14 16:00:00,2024-10-15 02:00:00,2024-10-30 02:00:00,TRADER_75,T_35459,BUY,Futures,980677.52734674,Bank D,1000.0,Cancelled,117.95395174753564,1,1
2024-05-12 00:00:00,2024-05-12 19:00:00,2024-06-03 19:00:00,TRADER_170,T_35539,SELL,Bond,1372044.7226565925,Bank E,5000.0,Confirmed,91.94596032427236,1,1
2023-06-06 03:00:00,2023-06-06 22:00:00,2023-07-02 22:00:00,TRADER_197,T_35571,BUY,Swap,1430236.1509766565,Bank A,5000.0,Cancelled,106.0013097680501,1,1
2023-10-02 17:00:00,2023-10-03 01:00:00,2023-10-16 01:00:00,TRADER_127,T_35681,SELL,Bond,100000000.0,Bank A,1.2540925092840844,Cancelled,102.64231954073234,1,1
2023-08-22 19:00:00,2023-08-23 17:00:00,2023-09-05 17:00:00,TRADER_141,T_35792,BUY,Swap,888791.2004565658,Bank C,1000.0,Pending,103.30851472372504,1,1
2023-10-02 12:00:00,2023-10-02 17:00:00,2023-10-18 17:00:00,TRADER_173,T_35818,BUY,FXSpot,1490258.2775025489,Bank C,2.045939768960438,Confirmed,65.59114929105965,0,1
2023-04-14 23:00:00,2023-04-15 17:00:00,2023-05-04 17:00:00,TRADER_189,T_35994,SELL,Swap,902501.7845012008,Bank A,1000.0,Confirmed,63.78128104661172,1,1
2023-02-16 21:00:00,2023-02-17 17:00:00,2023-03-13 17:00:00,TRADER_191,T_35996,SELL,FXSpot,907601.5802949276,Bank A,5000.0,Cancelled,102.7906759000313,1,1
2024-04-24 02:00:00,2024-04-24 20:00:00,2024-05-20 20:00:00,TRADER_146,T_36500,SELL,Options,625920.0770078755,Bank E,0.1,Confirmed,160.92354424334326,0,1
2023-09-22 03:00:00,2023-09-22 22:00:00,2023-10-03 22:00:00,TRADER_91,T_36534,BUY,Futures,175253.307442675,Bank B,0.8084295009999233,Cancelled,156.4625369241464,0,1
2024-05-17 20:00:00,2024-05-18 09:00:00,2024-05-21 09:00:00,TRADER_76,T_36541,BUY,Options,1000000000.0,Bank B,1.470126102054839,Cancelled,89.44083258853922,1,1
2024-01-08 18:00:00,2024-01-09 00:00:00,2024-01-14 00:00:00,TRADER_26,T_36616,BUY,Options,1202651.6640386584,Bank E,0.5805861187580276,Cancelled,10.180361946908292,0,1
2023-10-22 09:00:00,2023-10-22 09:00:00,2023-11-17 09:00:00,TRADER_95,T_36723,BUY,Options,1208656.9374069814,Bank C,0.0001,Confirmed,155.97189239998153,1,1
2023-04-09 01:00:00,2023-04-09 21:00:00,2023-04-10 21:00:00,TRADER_143,T_36865,BUY,Futures,1034912.3303667656,Bank D,1.2202626772462122,Confirmed,-100.0,1,1
2024-11-30 07:00:00,2024-12-01 04:00:00,2024-12-21 04:00:00,TRADER_192,T_36992,BUY,Swap,10000.0,Bank D,1.6921684652080886,Confirmed,58.531352727530425,0,1
2024-12-20 11:00:00,2024-12-21 06:00:00,2025-01-18 06:00:00,TRADER_106,T_37300,SELL,Options,430080.4816810072,Bank C,1.6289496398372632,Pending,178.44854895611098,0,1
2023-04-22 00:00:00,2023-04-22 14:00:00,2023-05-16 14:00:00,TRADER_5,T_37418,SELL,Options,450579.9110549912,Bank E,1.232615622855754,Confirmed,2.380436710271354,0,1
2023-07-28 18:00:00,2023-07-29 13:00:00,2023-08-01 13:00:00,TRADER_101,T_37456,SELL,FXSpot,243839.82144446485,Bank D,1.7005623487355863,Cancelled,20.01002370650572,0,1
2024-05-23 14:00:00,2024-05-24 10:00:00,2024-06-15 10:00:00,TRADER_21,T_37458,SELL,Bond,814196.0433535537,Bank D,1000.0,Cancelled,115.69556799137035,1,1
2023-10-05 12:00:00,2023-10-06 09:00:00,2023-10-27 09:00:00,TRADER_128,T_37515,BUY,Bond,808243.6033040843,Bank C,0.4084333783194401,Cancelled,183.66739384017416,0,1
2023-09-11 15:00:00,2023-09-12 11:00:00,2023-10-03 11:00:00,TRADER_183,T_37738,SELL,FXSpot,718412.3624817453,Bank B,1000.0,Confirmed,91.30916100154684,1,1
2023-03-30 08:00:00,2023-03-30 18:00:00,2023-04-14 18:00:00,TRADER_84,T_37741,BUY,Options,1619815.5516435867,Bank A,1000.0,Pending,138.17841851055277,1,1
2024-08-31 19:00:00,2024-08-31 22:00:00,2024-09-23 22:00:00,TRADER_105,T_37815,BUY,Bond,1010767.3799988836,Bank E,1.5012285847345803,Cancelled,999999.0,1,1
2024-03-22 14:00:00,2024-03-23 10:00:00,2024-04-05 10:00:00,TRADER_127,T_37818,SELL,Swap,100000000.0,Bank E,1.1397041213169097,Confirmed,78.72411052101288,1,1
2024-04-17 23:00:00,2024-04-18 22:00:00,2024-04-24 22:00:00,TRADER_47,T_38212,BUY,Options,1577159.0607426162,Bank D,0.5385210604120318,Confirmed,999999.0,1,1
2023-06-21 02:00:00,2023-06-21 09:00:00,2023-07-20 09:00:00,TRADER_108,T_38338,SELL,FXSpot,1543246.4395627377,Bank E,1.9290200923551395,Confirmed,150.34839834118978,0,1
2024-05-24 20:00:00,2024-05-25 08:00:00,2024-06-15 08:00:00,TRADER_66,T_38680,BUY,Swap,890080.319722705,Bank E,1.5938659793551784,Confirmed,-100.0,1,1
2024-02-16 03:00:00,2024-02-16 12:00:00,2024-03-05 12:00:00,TRADER_58,T_38742,SELL,Options,878416.2807834852,Bank C,5000.0,Confirmed,109.4654954546579,1,1
2023-08-11 21:00:00,2023-08-12 19:00:00,2023-09-06 19:00:00,TRADER_83,T_38816,SELL,Swap,1491798.1698055496,Bank C,0.5624450590219919,Cancelled,999999.0,1,1
2024-01-11 15:00:00,2024-01-12 14:00:00,2024-01-18 14:00:00,TRADER_199,T_38838,SELL,Bond,755245.5748157903,Bank A,1.1075510052930433,Confirmed,999999.0,1,1
2023-04-30 04:00:00,2023-04-30 05:00:00,2023-05-17 05:00:00,TRADER_39,T_38860,BUY,Futures,1230013.8714581467,Bank C,0.9076709750495016,Cancelled,999999.0,1,1
2024-01-09 11:00:00,2024-01-10 03:00:00,2024-02-01 03:00:00,TRADER_18,T_39020,BUY,Futures,1000000000.0,Bank D,1.377772489548599,Cancelled,92.33769234467655,1,1
2024-09-20 05:00:00,2024-09-20 23:00:00,2024-10-12 23:00:00,TRADER_116,T_39117,BUY,Swap,2045695.04011498,Bank C,0.611974642754691,Cancelled,110.71973740937185,0,1
2023-02-28 14:00:00,2023-03-01 12:00:00,2023-03-29 12:00:00,TRADER_186,T_39547,SELL,Bond,1276775.4515773838,Bank D,1.594353566354175,Pending,-100.0,1,1
2023-08-19 04:00:00,2023-08-20 03:00:00,2023-08-25 03:00:00,TRADER_69,T_39609,BUY,Swap,635796.3629819378,Bank D,2.149906621958695,Cancelled,57.88750474978977,0,1
2023-12-18 14:00:00,2023-12-18 23:00:00,2024-01-14 23:00:00,TRADER_157,T_39884,SELL,FXSpot,100000000.0,Bank D,1.0278663169632638,Cancelled,75.02836930381585,1,1
2024-06-11 11:00:00,2024-06-11 20:00:00,2024-07-07 20:00:00,TRADER_198,T_39895,SELL,FXSpot,1635299.7671617963,Bank E,0.4867020573952614,Pending,152.94090401515,0,1
2024-01-04 06:00:00,2024-01-05 05:00:00,2024-01-10 05:00:00,TRADER_165,T_39977,SELL,FXSpot,100000000.0,Bank B,1.02737852397943,Confirmed,126.7564116295627,1,1
2024-02-09 13:00:00,2024-02-09 19:00:00,2024-02-13 19:00:00,TRADER_91,T_40001,SELL,Options,1293484.1090580444,Bank A,1.5966149612998373,Pending,-100.0,1,1
2023-10-30 23:00:00,2023-10-31 18:00:00,2023-11-06 18:00:00,TRADER_144,T_40106,SELL,FXSpot,1093441.706812414,Bank E,0.3397947677059819,Confirmed,29.10394969074686,0,1
2024-08-15 16:00:00,2024-08-15 19:00:00,2024-08-31 19:00:00,TRADER_99,T_40110,SELL,Bond,1564273.992339028,Bank A,1.9276902947432863,Confirmed,169.31290178107375,0,1
2024-03-13 16:00:00,2024-03-14 12:00:00,2024-04-03 12:00:00,TRADER_25,T_40119,BUY,Options,1000000000.0,Bank C,1.271008026388636,Pending,94.06390279611963,1,1
2023-11-20 23:00:00,2023-11-21 03:00:00,2023-12-08 03:00:00,TRADER_180,T_40253,SELL,Bond,1178006.05977834,Bank D,1.1223894076553749,Cancelled,999999.0,1,1
2024-01-09 09:00:00,2024-01-09 18:00:00,2024-01-29 18:00:00,TRADER_12,T_40310,BUY,Swap,938699.044523498,Bank C,0.7416656638247987,Cancelled,999999.0,1,1
2023-01-28 17:00:00,2023-01-29 00:00:00,2023-02-06 00:00:00,TRADER_142,T_40534,BUY,FXSpot,287696.5451136951,Bank D,0.54764607032687,Pending,165.0666662013632,0,1
2024-11-22 16:00:00,2024-11-23 12:00:00,2024-12-20 12:00:00,TRADER_22,T_40977,BUY,Swap,100000000.0,Bank D,1.2637871244787169,Pending,135.75745526390395,1,1
2024-11-17 21:00:00,2024-11-18 09:00:00,2024-12-03 09:00:00,TRADER_195,T_41006,BUY,Futures,1026540.9903244716,Bank A,0.326716995241864,Pending,28.02806456487754,0,1
2023-01-26 03:00:00,2023-01-27 00:00:00,2023-02-20 00:00:00,TRADER_42,T_41152,BUY,Options,1153089.9457232328,Bank B,1000.0,Cancelled,98.7483264704446,1,1
2023-03-20 10:00:00,2023-03-21 09:00:00,2023-03-23 09:00:00,TRADER_44,T_41208,SELL,Bond,624687.0111360116,Bank B,1.4151200189463633,Pending,999999.0,1,1
2023-12-07 12:00:00,2023-12-07 12:00:00,2023-12-17 12:00:00,TRADER_172,T_41243,SELL,Bond,524778.4688310784,Bank E,1000.0,Cancelled,101.4811243531826,1,1
2023-06-29 16:00:00,2023-06-30 00:00:00,2023-07-10 00:00:00,TRADER_93,T_41346,BUY,Swap,1790532.1172316882,Bank B,0.4428360155161028,Pending,131.54130632626257,0,1
2024-06-30 03:00:00,2024-06-30 03:00:00,2024-07-20 03:00:00,TRADER_89,T_41517,BUY,Options,993000.0131378449,Bank B,5000.0,Cancelled,98.41730962259656,1,1
2024-09-25 12:00:00,2024-09-25 20:00:00,2024-10-17 20:00:00,TRADER_109,T_41553,SELL,Options,831619.3176908493,Bank B,0.5581392095924523,Cancelled,185.439733358596,0,1
2023-06-17 16:00:00,2023-06-17 21:00:00,2023-06-28 21:00:00,,T_41667,BUY,FXSpot,1836837.8328378228,Bank D,1.860052287730228,Pending,107.17279391426406,1,1
2024-05-07 06:00:00,2024-05-08 04:00:00,2024-06-06 04:00:00,TRADER_181,T_41802,SELL,Futures,750649.210651478,Bank E,1.041600112191826,Pending,999999.0,1,1
2023-04-11 05:00:00,2023-04-11 13:00:00,2023-05-10 13:00:00,TRADER_90,T_41823,BUY,Options,709109.4223112423,Bank B,1.7725114283817147,Cancelled,183.7432470346614,0,1
2023-01-07 03:00:00,2023-01-07 05:00:00,2023-02-05 05:00:00,TRADER_57,T_41868,BUY,Futures,614700.4114683555,Bank C,5000.0,Cancelled,81.5392592071582,1,1
2023-05-16 08:00:00,2023-05-17 07:00:00,2023-05-18 07:00:00,TRADER_49,T_42158,BUY,Swap,289453.04221520294,Bank B,0.492560815620241,Confirmed,58.31546091746334,0,1
2024-01-26 00:00:00,2024-01-26 10:00:00,2024-02-01 10:00:00,TRADER_999999,T_42235,BUY,Futures,11923.483243114548,Bank A,1.6324461262935617,Pending,67.85126491013881,1,1
2023-12-08 23:00:00,2023-12-09 08:00:00,2024-01-03 08:00:00,TRADER_15,T_42326,BUY,Futures,512247.1747320864,Bank E,1.3228020028841774,Pending,-100.0,1,1
2024-08-22 23:00:00,2024-08-23 18:00:00,2024-09-18 18:00:00,TRADER_83,T_42495,BUY,Swap,1109379.234203128,Bank A,5000.0,Confirmed,113.96039785045588,1,1
2023-05-25 01:00:00,2023-05-25 23:00:00,2023-06-11 23:00:00,TRADER_59,T_42754,BUY,Options,309870.359205595,Bank E,1000.0,Confirmed,82.19360571846983,1,1
2023-05-12 07:00:00,2023-05-12 16:00:00,2023-06-08 16:00:00,TRADER_11,T_42879,BUY,Swap,1321503.8987397014,Bank E,5000.0,Confirmed,118.71577450581292,1,1
2023-12-30 08:00:00,2023-12-30 12:00:00,2024-01-23 12:00:00,TRADER_160,T_42934,BUY,Bond,1511978.3626955145,Bank D,2.157481531222884,Confirmed,142.7413256130348,0,1
2023-10-10 07:00:00,2023-10-10 23:00:00,2023-10-16 23:00:00,TRADER_41,T_43298,BUY,Swap,981014.610858107,Bank D,1000.0,Cancelled,88.3114441429981,1,1
2024-10-30 05:00:00,2024-10-31 04:00:00,2024-11-13 04:00:00,TRADER_30,T_43347,SELL,Bond,845002.6243989428,Bank B,1.2676080736697448,Confirmed,-100.0,1,1
2024-04-05 08:00:00,2024-04-05 22:00:00,2024-04-12 22:00:00,TRADER_166,T_43348,BUY,Options,796384.2386944199,Bank B,1.0907507488494477,Confirmed,999999.0,1,1
2023-06-30 12:00:00,2023-06-30 19:00:00,2023-07-10 19:00:00,TRADER_74,T_43397,BUY,FXSpot,645497.0186633586,Bank C,1000.0,Confirmed,57.41152316134773,1,1
2024-11-29 00:00:00,2024-11-29 01:00:00,2024-12-13 01:00:00,TRADER_94,T_43439,SELL,Bond,1313876.8857859746,Bank B,0.278328931116072,Cancelled,146.5196760242659,0,1
2024-01-06 19:00:00,2024-01-07 02:00:00,2024-01-11 02:00:00,TRADER_51,T_43585,BUY,Futures,561587.167608767,Bank B,0.0001,Confirmed,63.7520690825939,1,1
2023-12-13 10:00:00,2023-12-13 19:00:00,2023-12-24 19:00:00,TRADER_57,T_43960,SELL,Futures,1891782.2831284315,Bank A,1.1263912788513852,Pending,36.88383969128627,0,1
2023-11-04 01:00:00,2023-11-04 02:00:00,2023-12-02 02:00:00,TRADER_45,T_44126,BUY,Swap,955841.8580310025,Bank A,1.2969667467831902,Cancelled,999999.0,1,1
2023-01-01 22:00:00,2023-01-02 10:00:00,2023-01-18 10:00:00,TRADER_162,T_44147,BUY,Options,1443985.4280907358,Bank D,0.5303182482216566,Cancelled,183.43895372412985,0,1
2023-01-11 22:00:00,2023-01-12 08:00:00,2023-01-26 08:00:00,TRADER_88,T_44151,BUY,Futures,871854.2843263521,Bank E,1.99544219391556,Confirmed,192.7010094400482,0,1
2024-03-29 23:00:00,2024-03-30 04:00:00,2024-04-10 04:00:00,TRADER_134,T_44289,BUY,Futures,969451.5418232784,Bank A,0.9644255369557456,Cancelled,999999.0,1,1
2024-02-14 07:00:00,2024-02-14 19:00:00,2024-03-06 19:00:00,TRADER_171,T_44299,BUY,Options,1000000000.0,Bank B,1.410292016887777,Confirmed,103.44408791883176,1,1
2023-04-26 14:00:00,2023-04-27 07:00:00,2023-05-24 07:00:00,TRADER_103,T_44400,BUY,Swap,1166486.6312128415,Bank E,5000.0,Pending,87.5642398511711,1,1
2023-11-19 16:00:00,2023-11-20 00:00:00,2023-12-01 00:00:00,TRADER_36,T_44452,SELL,Futures,1074918.5477677477,Bank E,1.8198446231654957,Pending,7.924972397624359,0,1
2024-09-01 10:00:00,2024-09-02 09:00:00,2024-09-26 09:00:00,TRADER_17,T_44547,SELL,Futures,855787.6756752536,Bank D,5000.0,Pending,127.44806748101594,1,1
2024-05-01 12:00:00,2024-05-02 04:00:00,2024-05-14 04:00:00,TRADER_10,T_44551,BUY,Futures,1300184.3049803765,Bank C,1.2167258543960615,Pending,-100.0,1,1
2024-05-18 22:00:00,2024-05-19 15:00:00,2024-06-06 15:00:00,TRADER_183,T_44556,SELL,Swap,100000000.0,Bank E,1.540709730988595,Confirmed,40.92870998888666,1,1
2024-08-21 19:00:00,2024-08-22 09:00:00,2024-09-06 09:00:00,TRADER_141,T_44624,SELL,Futures,336388.94864972134,Bank B,2.2292437939239247,Pending,58.37455237976632,0,1
2023-07-07 09:00:00,2023-07-08 01:00:00,2023-08-01 01:00:00,TRADER_23,T_44706,SELL,Options,732196.8528435981,Bank C,0.0001,Cancelled,84.16144620489281,1,1
2024-05-21 14:00:00,2024-05-21 16:00:00,2024-06-18 16:00:00,TRADER_85,T_44817,SELL,Swap,1016767.5764099034,Bank B,0.0001,Cancelled,63.97672897569731,1,1
2024-12-22 06:00:00,2024-12-22 23:00:00,2024-12-31 23:00:00,TRADER_136,T_45069,SELL,Swap,1482414.9288611994,Bank B,0.3151985572545994,Cancelled,131.59003120139243,0,1
2023-08-15 14:00:00,2023-08-16 12:00:00,2023-09-06 12:00:00,TRADER_50,T_45108,BUY,Options,241188.1420065684,Bank E,1.855149467258867,Pending,176.19899807386804,0,1
2023-05-04 04:00:00,2023-05-04 07:00:00,2023-06-01 07:00:00,TRADER_99,T_45293,SELL,Futures,1156908.6372705265,Bank B,0.2137976637151174,Confirmed,52.17158214405123,0,1
2024-02-10 05:00:00,2024-02-10 05:00:00,2024-02-17 05:00:00,TRADER_81,T_45675,SELL,Options,354210.5675407526,Bank C,2.216162968474415,Cancelled,71.70893819533265,0,1
2023-01-13 14:00:00,2023-01-14 13:00:00,2023-02-06 13:00:00,TRADER_37,T_45871,BUY,FXSpot,1055548.575212043,Bank E,0.0001,Confirmed,109.27413020665736,1,1
2024-02-16 12:00:00,2024-02-16 15:00:00,2024-03-01 15:00:00,TRADER_36,T_45960,BUY,Swap,100000000.0,Bank E,1.0893383991450267,Confirmed,119.45853500313592,1,1
2024-05-15 09:00:00,2024-05-16 05:00:00,2024-05-28 05:00:00,TRADER_89,T_46200,SELL,Futures,866241.1895749292,Bank D,1.4804201886462771,Pending,999999.0,1,1
2023-04-27 16:00:00,2023-04-28 15:00:00,2023-05-17 15:00:00,TRADER_69,T_46268,SELL,Options,1449492.3460866332,Bank A,5000.0,Pending,141.8094203437933,1,1
2023-08-11 03:00:00,2023-08-11 08:00:00,2023-09-05 08:00:00,TRADER_174,T_46511,SELL,Futures,1013139.6178264538,Bank B,1.5373388690224137,Cancelled,-100.0,1,1
2023-07-04 17:00:00,2023-07-05 16:00:00,2023-08-02 16:00:00,TRADER_130,T_46562,BUY,FXSpot,1257204.936517197,Bank D,1000.0,Pending,55.791035932865015,1,1
2024-07-18 17:00:00,2024-07-18 21:00:00,2024-08-02 21:00:00,TRADER_114,T_46745,BUY,Bond,1706319.9802531148,Bank C,0.1,Confirmed,78.91078707243742,0,1
2024-12-10 13:00:00,2024-12-10 13:00:00,2024-12-29 13:00:00,TRADER_39,T_46766,BUY,Bond,1187251.237912281,Bank D,1.5932925189140454,Cancelled,999999.0,1,1
2024-04-01 20:00:00,2024-04-01 23:00:00,2024-04-25 23:00:00,TRADER_140,T_46794,SELL,Options,1481855.5237490642,Bank A,1.7938948010455302,Cancelled,-100.0,1,1
2023-03-18 14:00:00,2023-03-19 13:00:00,2023-04-13 13:00:00,TRADER_184,T_47112,SELL,Options,668150.2794248083,Bank A,0.0001,Pending,77.99741431594497,1,1
2023-09-27 08:00:00,2023-09-27 08:00:00,2023-09-30 08:00:00,TRADER_113,T_47233,SELL,Options,1834025.9577600807,Bank D,1.0691118789053795,Pending,172.17434901368688,0,1
2023-11-26 09:00:00,2023-11-26 09:00:00,2023-12-19 09:00:00,TRADER_98,T_47658,BUY,Futures,885226.385055151,Bank C,1.141210760717935,Confirmed,999999.0,1,1
2023-01-24 10:00:00,2023-01-25 05:00:00,2023-02-07 05:00:00,TRADER_81,T_47704,SELL,Options,904915.0551469616,Bank B,0.0001,Confirmed,122.81493726685352,1,1
2023-07-26 00:00:00,2023-07-26 05:00:00,2023-08-10 05:00:00,TRADER_184,T_48056,SELL,Options,926425.3307093452,Bank E,1000.0,Confirmed,100.95151749517736,1,1
2023-08-12 15:00:00,2023-08-13 10:00:00,2023-09-01 10:00:00,TRADER_148,T_48233,BUY,Options,1291446.703173332,Bank E,1.1559600056746535,Cancelled,-100.0,1,1
2024-02-23 18:00:00,2024-02-24 16:00:00,2024-03-22 16:00:00,TRADER_148,T_48390,SELL,FXSpot,100000000.0,Bank C,0.9435376427329664,Cancelled,61.24903868481991,1,1
2023-11-20 17:00:00,2023-11-21 05:00:00,2023-12-16 05:00:00,TRADER_70,T_48432,BUY,Bond,1000000000.0,Bank C,1.2028317902891363,Cancelled,165.62798876836888,1,1
2023-07-16 10:00:00,2023-07-17 08:00:00,2023-07-26 08:00:00,TRADER_162,T_48496,BUY,FXSpot,1990496.956237656,Bank E,1.6405410643182237,Cancelled,113.71834814009912,0,1
2024-08-13 22:00:00,2024-08-14 05:00:00,2024-08-29 05:00:00,TRADER_164,T_48577,SELL,Futures,1494206.6459569826,Bank E,1.3236170918137162,Cancelled,999999.0,1,1
2024-11-11 18:00:00,2024-11-12 09:00:00,2024-11-14 09:00:00,TRADER_49,T_48673,BUY,Options,1365527.0337348166,Bank D,1.1858057348199738,Cancelled,999999.0,1,1
